Estacao	Data	Hora	Precipitacao	TempMaxima	TempMinima	Insolacao	Evaporacao Piche	Temp Comp Media	Umidade Relativa Media	Velocidade do Vento Media	
83552	01/01/1961	0		31.4		4.5		26.56	78.75	3.333.333	
83552	01/01/1961	1200			24.2						
83552	02/01/1961	0		33.4		7.3		26.48	81.25	1	
83552	02/01/1961	1200	1.6		22.4						
83552	03/01/1961	0		32.7		3.5		27.98	78.25	1	
83552	03/01/1961	1200	7.4		24.2						
83552	04/01/1961	0		34.8		7.8		28.72	66	3	
83552	04/01/1961	1200	5.2		24.6						
83552	05/01/1961	0		33.8		7.9		28.56	69.5	2	
83552	05/01/1961	1200	0.6		25						
83552	06/01/1961	0		33.9		3.9		25.46	77.25	2.666.667	
83552	06/01/1961	1200	0		21.9						
83552	07/01/1961	0		29.9		5.5		25.02	76.5	1	
83552	07/01/1961	1200	8		20.6						
83552	08/01/1961	0		32.8		6.5		27.82	70.75	1.666.667	
83552	08/01/1961	1200	0		22.4						
83552	09/01/1961	0		35.6		11.5		29.62	71.5	1	
83552	09/01/1961	1200	0		25.2						
83552	10/01/1961	0		36.3		10.1		30.3	67.75	2.333.333	
83552	10/01/1961	1200	0		25.6						
83552	11/01/1961	0		35.8		5.4		27.96	81.75	0.666667	
83552	11/01/1961	1200	0		24.3						
83552	12/01/1961	0		38.6		10.5		30.04	73	2	
83552	12/01/1961	1200	12.9		24.8						
83552	13/01/1961	0		36		12.2		29.64	69	1.666.667	
83552	13/01/1961	1200	0		25.7						
83552	14/01/1961	0		32.8		6.1		27.8	77	1	
83552	14/01/1961	1200	0		25						
83552	15/01/1961	0		34.1		7.8		28.46	73	1	
83552	15/01/1961	1200	1		24.6						
83552	16/01/1961	0		35.3		11.8		29.86	65	1.666.667	
83552	16/01/1961	1200	0		25.6						
83552	17/01/1961	0		34.6		8		29.22	67.75	1.666.667	
83552	17/01/1961	1200	0		24.9						
83552	18/01/1961	0		31.8		4.9		27.24	86.75	1.666.667	
83552	18/01/1961	1200	0		24.6						
83552	19/01/1961	0		34.6		10.6		28.68	63	0.666667	
83552	19/01/1961	1200	8.2		24.3						
83552	20/01/1961	0		36		12.4		30.12	61.75	2.333.333	
83552	20/01/1961	1200	0		25.6						
83552	21/01/1961	0		37.9		11		31.26	60.5	0.666667	
83552	21/01/1961	1200	0		25.4						
83552	22/01/1961	0		32.6		2.3		27.72	84	1	
83552	22/01/1961	1200	4		25.4						
83552	23/01/1961	0		32		2.1		26.92	88.5	0.666667	
83552	23/01/1961	1200	1		25						
83552	24/01/1961	0		32.6		3.5		26.6	87.25	1.666.667	
83552	24/01/1961	1200	0.8		24.4						
83552	25/01/1961	0		31.8		4.2		26.08	87.75	1	
83552	25/01/1961	1200	0		23.8						
83552	26/01/1961	0		29.6		2.6		25.16	90.5	0.666667	
83552	26/01/1961	1200	20.2		23.8						
83552	27/01/1961	0		31.4		11.8		25.34	62.5	3.333.333	
83552	27/01/1961	1200	1.6		20.6						
83552	28/01/1961	0		33.4		12.1		26.58	63.25	1.333.333	
83552	28/01/1961	1200	0		21.2						
83552	29/01/1961	0		35		11.8		27.92	63	1.666.667	
83552	29/01/1961	1200	0		22.8						
83552	30/01/1961	0		36.2		9.9		28.42	54.75	2.666.667	
83552	30/01/1961	1200	0		23						
83552	31/01/1961	0		36.3		12.1		30.12	62.5	1	
83552	31/01/1961	1200	0		25.4						
83552	01/02/1961	0		35.1		12		29.48	66.25	2	
83552	01/02/1961	1200	0		25.5						
83552	02/02/1961	0		37.6		11.1		30.92	62.5	0.666667	
83552	02/02/1961	1200	0		25.6						
83552	03/02/1961	0		32.9		4.4		27.06	78.75	2	
83552	03/02/1961	1200	13.8		22						
83552	04/02/1961	0		36		9.9		27.72	74.5	1	
83552	04/02/1961	1200	0		23.6						
83552	05/02/1961	0		34.7		5.5		26.36	74.25	0.333333	
83552	05/02/1961	1200	0		22.6						
83552	06/02/1961	0		34.4		10.2		28.24	71.25	1	
83552	06/02/1961	1200	1		22.9						
83552	07/02/1961	0		35.8		11		28.34	71.5	2.333.333	
83552	07/02/1961	1200	0		25						
83552	08/02/1961	0		35		6.1		26.84	78.5	3	
83552	08/02/1961	1200	0		23.8						
83552	09/02/1961	0		36.4		11.5		28.72	69	3	
83552	09/02/1961	1200	2		23.6						
83552	10/02/1961	0		35.6		6.3		29.12	67.25	1	
83552	10/02/1961	1200	0		24.8						
83552	11/02/1961	0		34.4		3.1		27.36	85.5	1	
83552	11/02/1961	1200	0		25						
83552	12/02/1961	0		30.6		1.8		25.6	83.25	1.666.667	
83552	12/02/1961	1200	2.1		22.4						
83552	13/02/1961	0		34.4		8.4		28.02	65.5	2	
83552	13/02/1961	1200	1.8		23.4						
83552	14/02/1961	0		36.4		12		29.54	58.25	1.333.333	
83552	14/02/1961	1200	0		22.8						
83552	15/02/1961	0		35.4		11.9		29.88	53	3	
83552	15/02/1961	1200	0		25.6						
83552	16/02/1961	0		35.5		11.1		29.6	55.5	2	
83552	16/02/1961	1200	0		24.7						
83552	17/02/1961	0		35.2		7.6		28.58	68.75	1.333.333	
83552	17/02/1961	1200	0		24.1						
83552	18/02/1961	0		34.5		9.6		29.04	66.25	1.333.333	
83552	18/02/1961	1200	0		25						
83552	19/02/1961	0		35		7.2		27.54	79.25	2.666.667	
83552	19/02/1961	1200	0		24.7						
83552	20/02/1961	0		33.1		7.3		27.82	74	1.666.667	
83552	20/02/1961	1200	1.2		23.4						
83552	21/02/1961	0		36.2		10.8		29.02	69	0.666667	
83552	21/02/1961	1200	0		24.5						
83552	22/02/1961	0		34.8		7.6		28.26	72.25	3	
83552	22/02/1961	1200	0		25.1						
83552	23/02/1961	0		31.8		1.8		25.06	92.75	1	
83552	23/02/1961	1200	0		21						
83552	24/02/1961	0		29.5		0.8		25.22	96.25	0.666667	
83552	24/02/1961	1200	34.6		22.8						
83552	25/02/1961	0		32.9		11.2		27.84	75	2.666.667	
83552	25/02/1961	1200	5.3		24.3						
83552	26/02/1961	0		32.2		4.5		27.86	75	2	
83552	26/02/1961	1200	0		25.1						
83552	27/02/1961	0		32.9		6.8		27.02	83	1.666.667	
83552	27/02/1961	1200	0		25						
83552	28/02/1961	0		29.7		4.7		24.74	83	3.666.667	
83552	28/02/1961	1200	4.3		21.4						
83552	01/03/1961	0		31.1		4.3		25.96	84	1	
83552	01/03/1961	1200	1.3		22.4						
83552	02/03/1961	0		30.2		4		27.14	86.25	1	
83552	02/03/1961	1200	0		24.9						
83552	03/03/1961	0		31.6		3.9		27.7	80.75	1.333.333	
83552	03/03/1961	1200	2.6		25.3						
83552	04/03/1961	0		33.9		8.8		28.34	81.25	0.666667	
83552	04/03/1961	1200	1.3		25.4						
83552	05/03/1961	0		30.6		0.3		25.96	95.25	1.666.667	
83552	05/03/1961	1200	1.3		24						
83552	06/03/1961	0		30.5		1.5		24.18	90	3.333.333	
83552	06/03/1961	1200	72.2		22.2						
83552	07/03/1961	0		27.8		4.1		23.58	82.75	2.666.667	
83552	07/03/1961	1200	0		20.7						
83552	08/03/1961	0		33.5		10.4		27.8	73.25	0.666667	
83552	08/03/1961	1200	0		22.8						
83552	09/03/1961	0		32.2		3.9		25.78	88.25	1.666.667	
83552	09/03/1961	1200	0		23						
83552	10/03/1961	0		31.6		4.3		26.84	82.75	1.666.667	
83552	10/03/1961	1200	6.2		23.8						
83552	11/03/1961	0		32.2		9.9		27.76	79.75	1	
83552	11/03/1961	1200	4.7		24.4						
83552	12/03/1961	0		34.4		11.2		28.62	69.75	1.666.667	
83552	12/03/1961	1200	1		24.2						
83552	13/03/1961	0		32.8		4		28.12	77.25	1	
83552	13/03/1961	1200	0		25.2						
83552	14/03/1961	0		32.8		7.2		27.84	78.75	1.333.333	
83552	14/03/1961	1200	0		25.4						
83552	15/03/1961	0		33.9		7.8		28.52	77.75	1	
83552	15/03/1961	1200	0		25.1						
83552	16/03/1961	0		33.9		10		28.4	76	1	
83552	16/03/1961	1200	0		25						
83552	17/03/1961	0		28.6		10		18.72	91.75	6	
83552	17/03/1961	1200	6.8		15.6						
83552	18/03/1961	0		22		2.3		18.32	80.5	3.666.667	
83552	18/03/1961	1200	7.4		15.4						
83552	19/03/1961	0		23.2		0.6		19.8	80.75	1.333.333	
83552	19/03/1961	1200	0		17.5						
83552	20/03/1961	0		29.4		11		22.64	69.5	0.333333	
83552	20/03/1961	1200	0.6		16.8						
83552	21/03/1961	0		32.4		11.2		26.08	65.75	0.666667	
83552	21/03/1961	1200	0		19.8						
83552	22/03/1961	0		34		10		28.48	68	2.333.333	
83552	22/03/1961	1200	0		23.8						
83552	23/03/1961	0		35.9		10.8		30.22	63.5	1.333.333	
83552	23/03/1961	1200	0		25.1						
83552	24/03/1961	0		36.4		11		28.4	65.25	1	
83552	24/03/1961	1200	0		17.6						
83552	25/03/1961	0		36.2		10.7		30.16	64.5	1	
83552	25/03/1961	1200	0		25.4						
83552	26/03/1961	0		36.4		7		28.46	62.75	4	
83552	26/03/1961	1200	0		25.3						
83552	27/03/1961	0		33.7		10		26.18	67.25	3	
83552	27/03/1961	1200	0		15.1						
83552	28/03/1961	0		33		10.5		27.5	69	1.666.667	
83552	28/03/1961	1200	0		23						
83552	29/03/1961	0		33.9		10.9		28.5	64.75	3	
83552	29/03/1961	1200	0		24.8						
83552	30/03/1961	0		34.5		9.6		28.62	62.75	3	
83552	30/03/1961	1200	0		25						
83552	31/03/1961	0		34.6		10.3		28.84	64.5	2.666.667	
83552	31/03/1961	1200	1		25						
83552	01/04/1961	0		34.1		8.2		28.56	71.25	1.333.333	
83552	01/04/1961	1200	0		24.4						
83552	02/04/1961	0		28.5		2.2		25.26	82.75	1.333.333	
83552	02/04/1961	1200	15.1		22.3						
83552	03/04/1961	0		31.8		8.7		26.58	78.75	1	
83552	03/04/1961	1200	0		23.1						
83552	04/04/1961	0		32.3		7.1		27.98	73.25	2	
83552	04/04/1961	1200	1		25.4						
83552	05/04/1961	0		34.5		7.7		29.34	70	2	
83552	05/04/1961	1200	0		25.7						
83552	06/04/1961	0		29.7		1.7		23.88	95.5	1.333.333	
83552	06/04/1961	1200	83		21.2						
83552	07/04/1961	0		30.3		9.4		26.1	78	1.666.667	
83552	07/04/1961	1200	35.4		22.4						
83552	08/04/1961	0		33.4		10.6		28.48	66.75	2.333.333	
83552	08/04/1961	1200	0		23.8						
83552	09/04/1961	0		34.1		8.8		28.52	73	1	
83552	09/04/1961	1200	0		25.1						
83552	10/04/1961	0		34.3		9.4		28.46	73.25	1.666.667	
83552	10/04/1961	1200	0		24.4						
83552	11/04/1961	0		34.7		10.3		29.34	70.75	2	
83552	11/04/1961	1200	0		25.4						
83552	12/04/1961	0		33.4		6.3		27.88	76.5	0.666667	
83552	12/04/1961	1200	1.7		25.6						
83552	13/04/1961	0		33.3		6.6		26.64	84.75	1	
83552	13/04/1961	1200	1.7		23.4						
83552	14/04/1961	0		33		6.2		26.28	83.25	2.333.333	
83552	14/04/1961	1200	3.4		23.8						
83552	15/04/1961	0		30		5.9		24.44	79.5	1.666.667	
83552	15/04/1961	1200	2.4		22.2						
83552	16/04/1961	0		28.6		3.3		25.12	85	2.333.333	
83552	16/04/1961	1200	1.8		21.9						
83552	17/04/1961	0		33.8		8.7		27.56	75.75	1.333.333	
83552	17/04/1961	1200	0		23						
83552	18/04/1961	0		30.5		2.2		25.08	90.75	2.666.667	
83552	18/04/1961	1200	0		23						
83552	19/04/1961	0		28.6		5.4		24.28	82.25	4.333.333	
83552	19/04/1961	1200	4		21.6						
83552	20/04/1961	0		30.6		10.3		25.66	78.25	1.666.667	
83552	20/04/1961	1200	0		21.5						
83552	21/04/1961	0		30.7		10.7		26.36	79	1	
83552	21/04/1961	1200	0		23.1						
83552	22/04/1961	0		31.6		8.4		26.84	81	1	
83552	22/04/1961	1200	0		24.4						
83552	23/04/1961	0		32.5		7.4		26.94	79.75	1	
83552	23/04/1961	1200	0		24.2						
83552	24/04/1961	0		29.4		6.2		25	80.75	1.333.333	
83552	24/04/1961	1200	3.9		23.2						
83552	25/04/1961	0		28.8		4.6		23.42	81	3.666.667	
83552	25/04/1961	1200	0		20.9						
83552	26/04/1961	0		27.5		10.5		22.08	59	3	
83552	26/04/1961	1200	4.8		18.5						
83552	27/04/1961	0		28.8		7.3		23.62	60	1.666.667	
83552	27/04/1961	1200	0		18.4						
83552	28/04/1961	0		28.4		4.2		22.6	78.75	2.333.333	
83552	28/04/1961	1200	0		20.8						
83552	29/04/1961	0		28.6		7.6		23.66	84.25	1	
83552	29/04/1961	1200	10.6		19.8						
83552	30/04/1961	0		31		10.2		26.16	64.75	4	
83552	30/04/1961	1200	0		21.6						
83552	01/05/1961	0		31.8		5.6		26.72	71.25	2.666.667	
83552	01/05/1961	1200	0		23.8						
83552	02/05/1961	0		30		2.6		23.88	90.75	2.666.667	
83552	02/05/1961	1200	0		21.6						
83552	03/05/1961	0		22.2		1		19.68	91.5	2.666.667	
83552	03/05/1961	1200	59.3		18.2						
83552	04/05/1961	0		26.9		7.8		21.56	79	1	
83552	04/05/1961	1200	0		17						
83552	05/05/1961	0		30.2		9.9		25.56	80.5	1.666.667	
83552	05/05/1961	1200	0		21.2						
83552	06/05/1961	0		32.2		6.2		26.76	82	1.333.333	
83552	06/05/1961	1200	1.9		24.6						
83552	07/05/1961	0		25.7		0		22.36	91.25	1	
83552	07/05/1961	1200	11.6		21.2						
83552	08/05/1961	0		24.5		1.8		20.98	78.5	2	
83552	08/05/1961	1200	1.8		18.4						
83552	09/05/1961	0		27.8		9.3		21.86	80	1.333.333	
83552	09/05/1961	1200	0		16.8						
83552	10/05/1961	0		29.7		8.4		24.56	70.25	0.666667	
83552	10/05/1961	1200	0		20.7						
83552	11/05/1961	0		28.9		8.8		23.58	66	0.333333	
83552	11/05/1961	1200	0		19						
83552	12/05/1961	0		29.2		6.6		24.22	75.75	1.333.333	
83552	12/05/1961	1200	0		20.6						
83552	13/05/1961	0		32.2		8.5		25.54	78.5	1.333.333	
83552	13/05/1961	1200	0		21.6						
83552	14/05/1961	0		31.7		9.4		26.52	73	1.666.667	
83552	14/05/1961	1200	0		22.3						
83552	15/05/1961	0		31.7		8.6		26.86	68.5	1	
83552	15/05/1961	1200	0		23.3						
83552	16/05/1961	0		30.8		4.5		24.84	73.25	1.333.333	
83552	16/05/1961	1200	0		15.7						
83552	17/05/1961	0		32		7.9		27.1	75.75	2	
83552	17/05/1961	1200	0		23.7						
83552	18/05/1961	0		27.4		1.8		22.46	77.5	5.333.333	
83552	18/05/1961	1200	2		19.9						
83552	19/05/1961	0		22.7		0.1		19.54	78	2.666.667	
83552	19/05/1961	1200	0		17						
83552	20/05/1961	0		24.1		6.4		19.08	75	3	
83552	20/05/1961	1200	0		16.3						
83552	21/05/1961	0		27.2		9.8		20.24	75.5	1	
83552	21/05/1961	1200	0		15.2						
83552	22/05/1961	0		27.8		9.6		22.8	73.25	2	
83552	22/05/1961	1200	0		17.9						
83552	23/05/1961	0		31.5		9.6		24.78	73.5	1.666.667	
83552	23/05/1961	1200	0		18						
83552	24/05/1961	0		30.6		9.6		26.54	67.25	1.333.333	
83552	24/05/1961	1200	0		23.9						
83552	25/05/1961	0		30.2		9.8		25.88	71	1	
83552	25/05/1961	1200	0		23.6						
83552	26/05/1961	0		29.4		10		24.66	65	1.666.667	
83552	26/05/1961	1200	0		22.2						
83552	27/05/1961	0		29		9.9		24.48	59.25	2	
83552	27/05/1961	1200	0		22						
83552	28/05/1961	0		29		10		23.16	59.75	1.333.333	
83552	28/05/1961	1200	0		18.4						
83552	29/05/1961	0		29.8		10		23.68	64.25	1.333.333	
83552	29/05/1961	1200	0		18.2						
83552	30/05/1961	0		28.9		9.9		24.7	67.5	1.333.333	
83552	30/05/1961	1200	0		20.6						
83552	31/05/1961	0		30.2		6.6		26.2	82	2	
83552	31/05/1961	1200	0		23.2						
83552	01/06/1961	0		27.5		11.8		21.94	88.5	1	
83552	01/06/1961	1200	2.1		18.4						
83552	02/06/1961	0		24.6		4.7		21.44	88.25	0.666667	
83552	02/06/1961	1200	11.8		18.4						
83552	03/06/1961	0		29.6		10		25.24	79.5	3.333.333	
83552	03/06/1961	1200	0		21.4						
83552	04/06/1961	0		30.4		9.7		26.56	77	2.333.333	
83552	04/06/1961	1200	0		23.4						
83552	05/06/1961	0		27		2.3		21.84	90.25	2	
83552	05/06/1961	1200	0		19.2						
83552	06/06/1961	0		26		4.1		22.08	86.5	1.333.333	
83552	06/06/1961	1200	2.8		17.4						
83552	07/06/1961	0		30.3		9.3		25.08	83.25	2.333.333	
83552	07/06/1961	1200	0		19						
83552	08/06/1961	0		30		8.9		26.08	70.75	1.666.667	
83552	08/06/1961	1200	0		22.8						
83552	09/06/1961	0		30.2		9.1		25.82	73.75	2	
83552	09/06/1961	1200	0		23.1						
83552	10/06/1961	0		25.9		0.4		15.14	84.25	5.333.333	
83552	10/06/1961	1200	0		11						
83552	11/06/1961	0		11.8		0		10.62	91.5	2.666.667	
83552	11/06/1961	1200	0.6		9						
83552	12/06/1961	0		11.8		0		10.44	89.75	4	
83552	12/06/1961	1200	2		9.8						
83552	13/06/1961	0		11.8		0		9.86	88.75	3.666.667	
83552	13/06/1961	1200	0		9						
83552	14/06/1961	0		10.2		0		9.08	94	5	
83552	14/06/1961	1200	0		8						
83552	15/06/1961	0		11.6		0.5		10.28	87.25	3.666.667	
83552	15/06/1961	1200	0.6		8.6						
83552	16/06/1961	0		16.7		4		12.8	64.5	3.666.667	
83552	16/06/1961	1200	0		10.2						
83552	17/06/1961	0		20.4		9.9		15.64	70	1.333.333	
83552	17/06/1961	1200	0		9.8						
83552	18/06/1961	0		25.3		9.9		20.6	75.25	2.666.667	
83552	18/06/1961	1200	0		15.2						
83552	19/06/1961	0		27.9		9.7		22.68	73.5	0.333333	
83552	19/06/1961	1200	0		17.1						
83552	20/06/1961	0		29.6		7.6		23.34	75.25	2.333.333	
83552	20/06/1961	1200	0		18.5						
83552	21/06/1961	0		21.5		0		19.14	91	2	
83552	21/06/1961	1200	0		18						
83552	22/06/1961	0		25.2		5.9		20.72	88.25	0.333333	
83552	22/06/1961	1200	0		17.4						
83552	23/06/1961	0		28.6		9.5		24.5	61	2.666.667	
83552	23/06/1961	1200	0		19.1						
83552	24/06/1961	0		27.3		6.9		23.58	61.75	3	
83552	24/06/1961	1200	0		20.2						
83552	25/06/1961	0		28.8		9.8		23.98	65	2.333.333	
83552	25/06/1961	1200	0		21.1						
83552	26/06/1961	0		28.6		9.9		23.96	68.25	1.333.333	
83552	26/06/1961	1200	0		20.6						
83552	27/06/1961	0		29.2		8.4		24.76	68.75	2.333.333	
83552	27/06/1961	1200	0		22						
83552	28/06/1961	0		29.2		9.9		24.54	68.75	1	
83552	28/06/1961	1200	0		21.2						
83552	29/06/1961	0		30.2		9.9		25.32	62	0.666667	
83552	29/06/1961	1200	0		21.2						
83552	30/06/1961	0		29.6		9.9		24.98	65.25	0.666667	
83552	30/06/1961	1200	0		21.6						
83552	01/07/1961	0		29.6		9.7		24.48	60.25	1.333.333	
83552	01/07/1961	1200	0		19.4						
83552	02/07/1961	0		26.2		8.3		21.64	76.25	2.333.333	
83552	02/07/1961	1200	0		20.2						
83552	03/07/1961	0		24.5		3		19.64	84.5	1	
83552	03/07/1961	1200	0		15.5						
83552	04/07/1961	0		26.5		8.3		21.3	76.25	0.666667	
83552	04/07/1961	1200	0		15.6						
83552	05/07/1961	0		29		9.8		23.76	66	1.333.333	
83552	05/07/1961	1200	0		19.4						
83552	06/07/1961	0		30.4		9.8		25.26	61.5	1	
83552	06/07/1961	1200	0		21.7						
83552	07/07/1961	0		25.8		0.3		16.34	83.5	6.333.333	
83552	07/07/1961	1200	0		12.3						
83552	08/07/1961	0		17		0.5		13	77	4.333.333	
83552	08/07/1961	1200	0		10.6						
83552	09/07/1961	0		16.6		0		14.84	76.75	1	
83552	09/07/1961	1200	0		12.4						
83552	10/07/1961	0		21.6		9.9		16.6	79	2.333.333	
83552	10/07/1961	1200	0		13.4						
83552	11/07/1961	0		22.8		9.7		17.76	83.25	1	
83552	11/07/1961	1200	0		12.8						
83552	12/07/1961	0		28.1		9.8		22.14	70.5	0.666667	
83552	12/07/1961	1200	0		15.8						
83552	13/07/1961	0		29.9		9.7		24.74	61.25	1	
83552	13/07/1961	1200	0		20.4						
83552	14/07/1961	0		28.9		9.4		24.44	65	1.333.333	
83552	14/07/1961	1200	1		21						
83552	15/07/1961	0		28.8		9.7		23.82	63	2.666.667	
83552	15/07/1961	1200	0		20.1						
83552	16/07/1961	0		29.2		9.8		24.12	63.75	1.333.333	
83552	16/07/1961	1200	0		20.7						
83552	17/07/1961	0		27		2		23.62	70.5	0.666667	
83552	17/07/1961	1200	0		21.8						
83552	18/07/1961	0		29.4		9.6		24.44	62.25	1.666.667	
83552	18/07/1961	1200	0		20						
83552	19/07/1961	0		29.9		9.6		25.32	60.25	1	
83552	19/07/1961	1200	0		22.1						
83552	20/07/1961	0		32.2		9.6		26.18	58.25	1	
83552	20/07/1961	1200	0		22.7						
83552	21/07/1961	0		31		9.2		22.86	64.75	2	
83552	21/07/1961	1200	0		19.7						
83552	22/07/1961	0		24.6		9.7		20.56	56.5	0.666667	
83552	22/07/1961	1200	0		15.8						
83552	23/07/1961	0		28.5		9.6		23.6	58.25	1	
83552	23/07/1961	1200	0		17.8						
83552	24/07/1961	0		30.5		9.6		25.24	61.25	1.666.667	
83552	24/07/1961	1200	0		21.1						
83552	25/07/1961	0		31.1		9.6		25.28	60.25	0.666667	
83552	25/07/1961	1200	0		19.9						
83552	26/07/1961	0		31.3		9.2		25.16	53.25	1	
83552	26/07/1961	1200	0		20.6						
83552	27/07/1961	0		25.6		3.1		18.56	61.75	8	
83552	27/07/1961	1200	0		14.2						
83552	28/07/1961	0		23		4.7		18.06	54	5.333.333	
83552	28/07/1961	1200	0		13.6						
83552	29/07/1961	0		26.2		9.4		19.68	56	0.666667	
83552	29/07/1961	1200	0		13.7						
83552	30/07/1961	0		28.5		9.4		22.3	59.5	0.333333	
83552	30/07/1961	1200	0		16.4						
83552	31/07/1961	0		29.4		9.5		24.68	51.5	1.333.333	
83552	31/07/1961	1200	0		19.1						
83552	01/08/1961	0		30.1		9.5		25.54	42.75	2	
83552	01/08/1961	1200	0		19.2						
83552	02/08/1961	0		29.8		9.4		23.58	53.5	1	
83552	02/08/1961	1200	0		19.4						
83552	03/08/1961	0		30.4		9.6		23.52	49.25	1.333.333	
83552	03/08/1961	1200	0		11.4						
83552	04/08/1961	0		31.7		9.5		26.22	47.75	1.666.667	
83552	04/08/1961	1200	0		20.8						
83552	05/08/1961	0		31		9.5		26.3	51	1.666.667	
83552	05/08/1961	1200	0		21.8						
83552	06/08/1961	0		31.4		9.8		25.84	56.25	1.666.667	
83552	06/08/1961	1200	0		21.4						
83552	07/08/1961	0		32		10		27.08	46.5	1.666.667	
83552	07/08/1961	1200	0		22.6						
83552	08/08/1961	0		31.7		9.9		26.66	50	2.666.667	
83552	08/08/1961	1200	0		20.4						
83552	09/08/1961	0		31.9		9.8		26.7	54.25	2.333.333	
83552	09/08/1961	1200	0		22						
83552	10/08/1961	0		32		9.9		26.94	54.25	2.666.667	
83552	10/08/1961	1200	0		23.1						
83552	11/08/1961	0		31.6		9.7		27.12	48.5	3.666.667	
83552	11/08/1961	1200	0		22.1						
83552	12/08/1961	0		31		9.8		26.08	60	2	
83552	12/08/1961	1200	0		22.6						
83552	13/08/1961	0		33.4		9.7		27.86	59.25	1.666.667	
83552	13/08/1961	1200	0		22.7						
83552	14/08/1961	0		31.7		9.3		26.84	60.25	2.333.333	
83552	14/08/1961	1200	0		22.4						
83552	15/08/1961	0		33		9.6		26.56	62.75	2	
83552	15/08/1961	1200	0		23						
83552	16/08/1961	0		32.2		7.5		26.46	63	1.666.667	
83552	16/08/1961	1200	0		22.1						
83552	17/08/1961	0		31.2		6.3		26.24	55.75	1.666.667	
83552	17/08/1961	1200	0		21.8						
83552	18/08/1961	0		32.8		7.7		27	61.25	1.666.667	
83552	18/08/1961	1200	0		22.6						
83552	19/08/1961	0		33.3		9.8		27.82	60.5	2	
83552	19/08/1961	1200	0		23.6						
83552	20/08/1961	0		33.4		10		28.96	55.75	2.333.333	
83552	20/08/1961	1200	0		25.2						
83552	21/08/1961	0		33.4		10		28.9	56.5	1	
83552	21/08/1961	1200	0		25.3						
83552	22/08/1961	0		32.7		10.1		27.72	61	1.666.667	
83552	22/08/1961	1200	0		22.9						
83552	23/08/1961	0		34.4		8.3		29.68	55.75	1.333.333	
83552	23/08/1961	1200	0		26						
83552	24/08/1961	0		34.3		9.8		28.42	62.5	1.666.667	
83552	24/08/1961	1200	0		24.6						
83552	25/08/1961	0		36		7.1		28.54	58.75	2	
83552	25/08/1961	1200	0		24.9						
83552	26/08/1961	0		33.4		10.3		27.42	71.5	2.666.667	
83552	26/08/1961	1200	2.1		21.4						
83552	27/08/1961	0		36.1		10.3		29.62	64.25	3.333.333	
83552	27/08/1961	1200	0		25.6						
83552	28/08/1961	0		34.2		10.3		29.08	68.5	2.666.667	
83552	28/08/1961	1200	0		26.4						
83552	29/08/1961	0		37.2		7.8		30.14	64.5	2	
83552	29/08/1961	1200	0		27.3						
83552	30/08/1961	0		34.6		2.4		29.3	65.5	2	
83552	30/08/1961	1200	0		27						
83552	31/08/1961	0		33		10.5		28.08	66.5	1.666.667	
83552	31/08/1961	1200	0		23.2						
83552	01/09/1961	0		35.3		10.2		29.32	66	1	
83552	01/09/1961	1200	0		25.6						
83552	02/09/1961	0		36.2		9.7		29.64	64.75	0.666667	
83552	02/09/1961	1200	0		25.7						
83552	03/09/1961	0		37.7		9.3		29.74	69	1	
83552	03/09/1961	1200	0		26.3						
83552	04/09/1961	0		29		9.7		20.9	73.75	6.333.333	
83552	04/09/1961	1200	0		14.5						
83552	05/09/1961	0		21.8		4.1		16.66	67.25	4.333.333	
83552	05/09/1961	1200	0		14.1						
83552	06/09/1961	0		23.4		5.9		17.36	62.75	4.333.333	
83552	06/09/1961	1200	0		12.6						
83552	07/09/1961	0		30		5.1		22.32	54	3.666.667	
83552	07/09/1961	1200	0		15.4						
83552	08/09/1961	0		30.5		9.1		23.7	56	2.666.667	
83552	08/09/1961	1200	0		16.9						
83552	09/09/1961	0		33.4		9.9		27.3	52	1.333.333	
83552	09/09/1961	1200	0		20.7						
83552	10/09/1961	0		28.3		0.8		27.62	56.5	0.666667	
83552	10/09/1961	1200	0		25						
83552	11/09/1961	0		36.4		6		29.54	56.75	1.666.667	
83552	11/09/1961	1200	0		26.5						
83552	12/09/1961	0		37.7		9.8		29.94	54.75	2.333.333	
83552	12/09/1961	1200	0		26.2						
83552	13/09/1961	0		37.7		9.9		30.74	51	1.666.667	
83552	13/09/1961	1200	0		27.2						
83552	14/09/1961	0		38.8		10.1		31.16	53.25	2	
83552	14/09/1961	1200	0		27.4						
83552	15/09/1961	0		30.6		8.8		26.72	49.25	4.666.667	
83552	15/09/1961	1200	0		24						
83552	16/09/1961	0		32		8.4		27.06	55	4.333.333	
83552	16/09/1961	1200	0		22.3						
83552	17/09/1961	0		31.2		8.2		26.44	52.25	2.333.333	
83552	17/09/1961	1200	0		22						
83552	18/09/1961	0		30.5		5.8		25.56	50	2	
83552	18/09/1961	1200	0		21.6						
83552	19/09/1961	0		35.5		10.3		27.92	58.25	1.333.333	
83552	19/09/1961	1200	0		21.7						
83552	20/09/1961	0		37		10.3		29.56	48.75	1	
83552	20/09/1961	1200	0		18.4						
83552	21/09/1961	0		38.8		8.5		32.46	44.75	2	
83552	21/09/1961	1200	0		27.8						
83552	22/09/1961	0		33.2		7.9		28.02	58.75	4.666.667	
83552	22/09/1961	1200	0		25.8						
