--------------------
BDMEP - INMET
--------------------
Estação           : PONTA PORA - MS (OMM: 83702)
Latitude  (graus) : -22.55
Longitude (graus) : -55.71
Altitude  (metros): 650.00
Estação Operante
Inicio de operação: 24/11/1941
Periodo solicitado dos dados: 30/03/1700 a 12/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83702;16/02/1961;0000;;26.8;;;4.8;22.04;75.5;2.666667;
83702;16/02/1961;1200;0;;18.8;;;;;;
83702;17/02/1961;0000;;29.8;;;2;23.36;77;2.666667;
83702;17/02/1961;1200;0.2;;17.4;;;;;;
83702;18/02/1961;0000;;31.8;;;3.2;24.48;75.75;2.666667;
83702;18/02/1961;1200;0;;19.6;;;;;;
83702;19/02/1961;0000;;29.6;;;3.8;24;78.25;2.666667;
83702;19/02/1961;1200;12.4;;19.2;;;;;;
83702;20/02/1961;0000;;30.6;;;1.6;24.48;79.5;2.333333;
83702;20/02/1961;1200;0;;19.8;;;;;;
83702;21/02/1961;0000;;30;;;2.3;23.32;87.25;2.333333;
83702;21/02/1961;1200;5.6;;19.6;;;;;;
83702;22/02/1961;0000;;31.4;;;1.1;23.88;85.75;2.333333;
83702;22/02/1961;1200;13.4;;19.4;;;;;;
83702;23/02/1961;0000;;26.6;;;1.5;22.44;81.5;1.666667;
83702;23/02/1961;1200;36;;20;;;;;;
83702;24/02/1961;0000;;30.4;;;0.9;24.4;78;2;
83702;24/02/1961;1200;1.6;;19.4;;;;;;
83702;25/02/1961;0000;;29.8;;;1.6;24.12;79.5;2.666667;
83702;25/02/1961;1200;4;;20.6;;;;;;
83702;26/02/1961;0000;;30.2;;;2.3;24.64;76.75;2.333333;
83702;26/02/1961;1200;0.7;;20.6;;;;;;
83702;27/02/1961;0000;;29;;;2;23.84;80.5;2.333333;
83702;27/02/1961;1200;0;;20.4;;;;;;
83702;28/02/1961;0000;;28.6;;;1.8;23.2;82.5;1.666667;
83702;28/02/1961;1200;2.9;;20;;;;;;
83702;01/03/1961;0000;;28.6;;;0.4;23.12;81.75;2;
83702;01/03/1961;1200;7;;20;;;;;;
83702;02/03/1961;0000;;28.8;;;1.6;23.44;82.5;3.333333;
83702;02/03/1961;1200;20.3;;20;;;;;;
83702;03/03/1961;0000;;30.4;;;1.4;23.76;87;2.666667;
