01/01/2003 00:00,1.0,11.0,32.0,23.0,0.0,1.0,800.0,75.0,1.0,1007.5,947.4,0.4,26.4,21.6,0.0,6.0,35.0,0.0,20000.0,1.1,2.0,2.0,6.0
01/01/2003 03:00,0.0,11.0,30.0,20.0,0.0,1.0,8000.0,60.0,0.0,1008.0,947.6,0.0,26.2,21.7,0.0,0.0,0.0,0.0,20000.0,0.2,2.0,1.0,1.0
01/01/2003 06:00,6.0,11.0,30.0,20.0,210.0,4.0,8000.0,60.0,0.0,1007.8,947.1,0.0,25.8,21.2,0.0,6.0,0.0,0.0,20000.0,-0.3,2.0,1.0,1.0
01/01/2003 09:00,3.0,11.0,30.0,20.0,0.0,1.0,8000.0,60.0,0.0,1008.6,947.5,0.0,24.4,20.7,0.0,0.0,0.0,0.0,20000.0,0.5,2.0,1.0,1.0
01/01/2003 12:00,2.0,11.0,30.0,20.0,220.0,5.0,8000.0,60.0,0.0,1010.3,949.0,0.4,29.0,22.9,22.4,24.0,0.0,0.0,20000.0,1.5,2.0,1.0,1.0
01/01/2003 15:00,8.0,11.0,32.0,20.0,220.0,6.0,800.0,60.0,5.0,1009.5,948.6,0.0,33.6,22.2,0.0,0.0,0.0,0.0,20000.0,-0.4,2.0,1.0,1.0
01/01/2003 18:00,7.0,10.0,32.0,20.0,210.0,3.0,800.0,60.0,5.0,1005.5,945.3,0.0,37.4,21.5,0.0,6.0,0.0,0.0,20000.0,-3.3,2.0,1.0,1.0
01/01/2003 21:00,7.0,10.0,32.0,23.0,210.0,4.0,800.0,75.0,5.0,1003.7,943.9,0.0,34.0,21.7,0.0,0.0,0.0,0.0,20000.0,-1.4,2.0,1.0,1.0
02/01/2003 00:00,3.0,1.0,2.0,0.0,220.0,3.1,800.0,75.0,4.0,1006.7,947.0,0.0,29.0,23.2,0.0,24.0,37.4,71.0,20000.0,3.1,0.0,0.0,0.0
02/01/2003 03:00,1.0,0.0,9.0,3.0,220.0,5.1,800.0,75.0,4.0,1008.3,948.3,0.0,26.4,22.2,0.0,0.0,0.0,78.0,20000.0,1.3,17.0,0.0,9.0
02/01/2003 06:00,7.0,0.0,5.0,3.0,220.0,4.1,800.0,75.0,4.0,1007.1,946.8,0.0,25.4,21.7,0.0,24.0,0.0,80.0,20000.0,-1.5,0.0,0.0,0.0
02/01/2003 09:00,6.0,0.0,5.0,3.0,30.0,4.1,800.0,75.0,3.0,1006.8,946.0,0.0,26.0,21.8,0.0,0.0,0.0,78.0,20000.0,-0.8,0.0,0.0,0.0
02/01/2003 12:00,3.0,1.0,0.0,3.0,330.0,5.1,2750.0,50.0,2.0,1008.3,947.3,0.0,29.4,21.8,28.0,24.0,0.0,64.0,20000.0,1.3,0.0,0.0,0.0
02/01/2003 18:00,6.0,0.0,9.0,0.0,300.0,2.1,450.0,62.0,5.0,1005.4,944.9,0.0,26.0,23.2,0.0,0.0,0.0,85.0,20000.0,-1.9,17.0,0.0,9.0
02/01/2003 21:00,6.0,1.0,1.0,0.0,330.0,3.1,800.0,75.0,3.0,1003.6,943.3,0.0,28.4,22.2,0.0,0.0,0.0,69.0,20000.0,-1.6,0.0,0.0,0.0
03/01/2003 03:00,1.0,1.0,5.0,3.0,100.0,5.1,450.0,88.0,4.0,1006.5,945.8,0.0,24.6,23.8,0.0,0.0,0.0,95.0,20000.0,1.1,0.0,0.0,0.0
03/01/2003 06:00,7.0,0.0,5.0,3.0,110.0,3.1,450.0,75.0,2.0,1005.3,944.3,0.0,24.0,23.7,0.0,24.0,0.0,98.0,20000.0,-1.5,0.0,0.0,0.0
03/01/2003 09:00,3.0,1.0,5.0,3.0,360.0,5.1,450.0,88.0,1.0,1006.4,945.1,0.0,24.0,23.7,0.0,0.0,0.0,98.0,20000.0,0.8,0.0,0.0,0.0
03/01/2003 12:00,2.0,1.0,5.0,3.0,360.0,3.1,450.0,88.0,5.0,1008.5,947.1,19.0,27.0,21.9,24.0,24.0,0.0,74.0,20000.0,2.0,0.0,0.0,0.0
03/01/2003 21:00,5.0,0.0,6.0,1.0,330.0,4.1,150.0,100.0,6.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,100.0,5000.0,-0.3,61.0,0.0,6.0
04/01/2003 00:00,1.0,1.0,5.0,3.0,340.0,4.1,450.0,88.0,4.0,1006.8,945.6,0.0,24.0,22.6,0.0,0.0,30.0,92.0,12000.0,2.1,50.0,0.0,6.0
04/01/2003 03:00,4.0,1.0,5.0,3.0,340.0,2.1,450.0,88.0,3.0,1007.4,946.0,0.0,23.6,21.6,0.0,0.0,0.0,89.0,20000.0,0.4,2.0,0.0,5.0
04/01/2003 06:00,5.0,1.0,5.0,3.0,340.0,3.1,450.0,88.0,5.0,1006.2,944.7,0.0,23.6,21.6,0.0,0.0,0.0,89.0,20000.0,-1.3,2.0,0.0,5.0
04/01/2003 09:00,1.0,1.0,6.0,0.0,350.0,4.1,150.0,88.0,6.0,1006.1,945.6,0.0,24.0,22.3,0.0,0.0,0.0,90.0,20000.0,0.9,2.0,0.0,5.0
04/01/2003 15:00,3.0,0.0,6.0,2.0,340.0,4.1,150.0,100.0,7.0,1008.7,947.1,0.0,24.2,22.8,0.0,0.0,0.0,92.0,8000.0,0.3,60.0,0.0,6.0
04/01/2003 18:00,6.0,0.0,7.0,0.0,180.0,6.2,150.0,88.0,7.0,1005.9,944.4,0.0,24.0,22.8,0.0,0.0,0.0,93.0,2000.0,-2.7,60.0,0.0,6.0
04/01/2003 21:00,8.0,1.0,5.0,2.0,360.0,4.1,150.0,100.0,4.0,1005.5,944.0,0.0,23.0,21.6,0.0,0.0,0.0,92.0,7000.0,-0.4,61.0,0.0,6.0
05/01/2003 00:00,0.0,0.0,7.0,0.0,10.0,6.2,250.0,75.0,6.0,1006.2,944.0,0.0,23.0,21.6,0.0,0.0,26.0,92.0,5000.0,0.0,60.0,0.0,6.0
05/01/2003 03:00,8.0,0.0,6.0,0.0,350.0,7.2,250.0,88.0,7.0,1005.6,943.9,0.0,23.0,21.6,0.0,0.0,0.0,92.0,5000.0,-0.4,61.0,0.0,6.0
05/01/2003 06:00,6.0,0.0,7.0,0.0,330.0,5.1,25.0,100.0,8.0,1004.3,942.7,0.0,21.0,21.0,0.0,0.0,0.0,100.0,1000.0,-1.2,60.0,0.0,6.0
05/01/2003 09:00,3.0,0.0,7.0,2.0,330.0,5.1,25.0,88.0,6.0,1005.3,943.3,0.0,22.0,20.6,0.0,0.0,0.0,92.0,2000.0,0.6,60.0,0.0,6.0
05/01/2003 12:00,1.0,0.0,7.0,2.0,330.0,7.2,25.0,100.0,6.0,1006.3,944.6,82.0,23.4,22.3,21.0,24.0,0.0,94.0,10000.0,1.6,10.0,0.0,6.0
05/01/2003 15:00,1.0,0.0,7.0,2.0,300.0,6.2,75.0,88.0,7.0,1006.7,945.0,0.0,24.0,22.6,0.0,0.0,0.0,92.0,3000.0,0.4,10.0,0.0,6.0
05/01/2003 21:00,3.0,0.0,6.0,2.0,300.0,5.1,75.0,88.0,6.0,1005.2,943.3,0.0,26.0,23.2,0.0,0.0,0.0,85.0,6000.0,0.2,60.0,0.0,6.0
06/01/2003 00:00,3.0,0.0,5.0,3.0,300.0,3.1,450.0,50.0,4.0,1007.3,946.1,0.0,25.4,22.9,0.0,0.0,28.0,86.0,20000.0,2.8,1.0,0.0,9.0
06/01/2003 03:00,6.0,0.0,5.0,3.0,330.0,3.1,450.0,50.0,2.0,1007.9,946.7,0.0,24.4,22.7,0.0,0.0,0.0,90.0,20000.0,0.6,0.0,0.0,0.0
06/01/2003 06:00,8.0,0.0,7.0,0.0,340.0,4.1,75.0,50.0,4.0,1007.0,945.8,0.0,23.8,22.7,0.0,24.0,0.0,94.0,5000.0,-0.9,10.0,0.0,1.0
06/01/2003 09:00,3.0,1.0,5.0,0.0,360.0,2.1,450.0,75.0,5.0,1007.8,946.4,0.0,24.0,22.6,0.0,0.0,0.0,92.0,20000.0,0.6,0.0,0.0,0.0
06/01/2003 18:00,7.0,0.0,6.0,2.0,30.0,7.2,150.0,100.0,5.0,1006.1,944.6,56.0,26.6,23.0,0.0,24.0,0.0,81.0,20000.0,-3.4,2.0,0.0,9.0
06/01/2003 21:00,6.0,0.0,7.0,0.0,300.0,5.1,75.0,88.0,7.0,1005.8,944.3,0.0,27.0,24.3,0.0,0.0,0.0,85.0,20000.0,-0.3,0.0,0.0,0.0
07/01/2003 03:00,3.0,1.0,6.0,0.0,100.0,5.1,75.0,62.0,2.0,1008.4,947.0,0.0,22.4,20.4,0.0,0.0,0.0,88.0,20000.0,0.3,0.0,0.0,0.0
07/01/2003 06:00,7.0,1.0,6.0,0.0,340.0,2.1,75.0,62.0,2.0,1007.4,945.8,0.0,22.4,20.4,0.0,24.0,0.0,88.0,20000.0,-1.2,0.0,0.0,0.0
07/01/2003 09:00,3.0,0.0,6.0,0.0,0.0,0.0,75.0,88.0,7.0,1008.9,947.1,0.0,22.0,20.6,0.0,0.0,0.0,92.0,20000.0,1.3,0.0,0.0,0.0
07/01/2003 15:00,8.0,1.0,2.0,0.0,180.0,3.1,450.0,88.0,5.0,1010.4,948.6,0.0,30.6,22.1,0.0,0.0,0.0,61.0,20000.0,-0.1,0.0,0.0,0.0
07/01/2003 18:00,8.0,1.0,2.0,0.0,110.0,5.1,800.0,88.0,6.0,1007.7,946.5,0.0,32.6,22.0,0.0,24.0,0.0,54.0,20000.0,-2.1,0.0,0.0,0.0
07/01/2003 21:00,6.0,1.0,2.0,0.0,0.0,0.0,800.0,62.0,3.0,1005.5,945.0,0.0,33.0,20.2,0.0,0.0,0.0,47.0,20000.0,-1.5,0.0,0.0,0.0
08/01/2003 00:00,1.0,1.0,2.0,0.0,100.0,3.1,800.0,62.0,2.0,1005.8,945.5,0.0,27.0,22.8,0.0,24.0,35.0,78.0,20000.0,0.5,0.0,0.0,0.0
08/01/2003 06:00,8.0,0.0,0.0,0.0,70.0,5.1,2750.0,0.0,0.0,1006.3,945.7,0.0,26.0,23.2,0.0,24.0,0.0,85.0,20000.0,-1.2,0.0,0.0,0.0
08/01/2003 09:00,3.0,0.0,0.0,0.0,70.0,4.1,2750.0,0.0,0.0,1007.1,946.1,0.0,24.0,21.1,0.0,0.0,0.0,84.0,20000.0,0.4,0.0,0.0,0.0
08/01/2003 12:00,1.0,0.0,0.0,0.0,60.0,5.1,2750.0,0.0,0.0,1009.8,948.5,0.0,29.0,20.4,24.0,24.0,0.0,60.0,20000.0,2.4,0.0,0.0,0.0
08/01/2003 18:00,7.0,1.0,2.0,0.0,30.0,3.1,800.0,75.0,5.0,1007.7,947.1,0.0,33.6,22.5,0.0,24.0,0.0,52.0,20000.0,-1.6,0.0,0.0,0.0
09/01/2003 00:00,2.0,1.0,2.0,0.0,330.0,5.1,800.0,75.0,4.0,1007.0,947.1,0.0,28.0,23.9,0.0,0.0,35.0,78.0,20000.0,1.4,2.0,0.0,6.0
09/01/2003 03:00,3.0,1.0,2.0,0.0,90.0,4.1,800.0,75.0,4.0,1008.4,948.2,0.0,27.0,22.8,0.0,0.0,0.0,78.0,20000.0,1.1,2.0,0.0,6.0
09/01/2003 06:00,7.0,1.0,5.0,0.0,340.0,2.1,800.0,75.0,4.0,1008.2,947.6,0.0,25.0,23.6,0.0,0.0,0.0,92.0,20000.0,-0.6,2.0,0.0,6.0
09/01/2003 09:00,1.0,1.0,0.0,3.0,360.0,3.1,2750.0,62.0,3.0,1009.8,948.7,0.0,25.0,23.6,0.0,0.0,0.0,92.0,20000.0,1.1,0.0,0.0,0.0
09/01/2003 15:00,1.0,1.0,1.0,0.0,340.0,7.2,800.0,75.0,5.0,1012.3,951.0,0.0,32.0,22.6,0.0,0.0,0.0,58.0,20000.0,1.0,0.0,0.0,0.0
09/01/2003 18:00,7.0,1.0,2.0,0.0,340.0,4.1,800.0,75.0,5.0,1010.6,949.8,0.0,33.0,24.9,0.0,0.0,0.0,63.0,10000.0,-1.2,15.0,0.0,6.0
09/01/2003 21:00,6.0,1.0,2.0,0.0,360.0,4.1,800.0,50.0,3.0,1007.9,947.7,0.0,33.0,23.4,0.0,0.0,0.0,57.0,20000.0,-2.1,0.0,0.0,0.0
10/01/2003 03:00,1.0,1.0,0.0,0.0,360.0,4.1,2750.0,38.0,0.0,1010.5,950.1,0.0,28.2,21.9,0.0,0.0,0.0,69.0,20000.0,1.0,0.0,0.0,0.0
10/01/2003 06:00,7.0,0.0,0.0,0.0,360.0,3.1,2750.0,0.0,0.0,1009.5,949.0,0.0,26.5,22.1,0.0,24.0,0.0,77.0,20000.0,-1.1,0.0,0.0,0.0
10/01/2003 09:00,3.0,0.0,0.0,0.0,10.0,3.1,2750.0,0.0,0.0,1010.8,949.8,0.0,25.6,21.6,0.0,0.0,0.0,79.0,20000.0,0.8,0.0,0.0,0.0
10/01/2003 15:00,8.0,0.0,2.0,0.0,330.0,6.2,800.0,50.0,4.0,1010.0,949.1,0.0,32.2,23.1,0.0,0.0,0.0,59.0,20000.0,-0.7,0.0,0.0,0.0
10/01/2003 18:00,6.0,10.0,32.0,20.0,340.0,8.0,800.0,60.0,5.0,1008.1,947.7,0.0,34.8,21.7,0.0,6.0,0.0,0.0,20000.0,-1.4,2.0,1.0,1.0
10/01/2003 21:00,6.0,0.0,2.0,0.0,330.0,5.1,800.0,38.0,3.0,1006.4,946.3,0.0,34.0,22.2,0.0,0.0,0.0,50.0,20000.0,-1.4,0.0,0.0,0.0
11/01/2003 00:00,3.0,1.0,0.0,0.0,340.0,2.1,2750.0,50.0,0.0,1007.8,948.0,0.0,30.0,21.9,0.0,24.0,34.8,62.0,20000.0,1.7,0.0,0.0,0.0
11/01/2003 03:00,1.0,1.0,0.0,3.0,340.0,2.1,2750.0,75.0,3.0,1009.2,949.6,0.0,29.4,22.4,0.0,0.0,0.0,66.0,20000.0,1.6,0.0,0.0,0.0
11/01/2003 06:00,6.0,1.0,5.0,0.0,340.0,3.1,800.0,75.0,2.0,1008.4,948.2,0.0,27.8,22.2,0.0,24.0,0.0,72.0,20000.0,-1.4,0.0,0.0,0.0
11/01/2003 09:00,6.0,11.0,30.0,20.0,10.0,5.0,8000.0,90.0,0.0,1008.3,947.6,0.0,26.8,21.4,0.0,0.0,0.0,0.0,20000.0,-0.6,2.0,1.0,1.0
11/01/2003 12:00,1.0,1.0,2.0,0.0,10.0,6.2,800.0,88.0,2.0,1009.8,948.9,0.0,28.4,22.2,26.8,24.0,0.0,69.0,20000.0,1.3,0.0,0.0,0.0
11/01/2003 15:00,8.0,1.0,2.0,0.0,330.0,5.1,800.0,62.0,3.0,1009.2,948.5,0.0,34.0,24.5,0.0,0.0,0.0,58.0,20000.0,-0.4,0.0,0.0,0.0
11/01/2003 18:00,8.0,1.0,2.0,0.0,330.0,7.2,800.0,75.0,4.0,1006.6,946.3,0.0,35.4,22.4,0.0,24.0,0.0,47.0,20000.0,-2.2,0.0,0.0,0.0
11/01/2003 21:00,5.0,1.0,9.0,0.0,90.0,8.2,800.0,88.0,5.0,1006.1,946.2,0.0,30.0,23.8,0.0,0.0,0.0,69.0,20000.0,-0.1,95.0,0.0,9.0
12/01/2003 00:00,3.0,1.0,3.0,0.0,120.0,11.3,450.0,88.0,6.0,1008.2,948.3,0.0,24.0,22.0,0.0,0.0,35.4,89.0,5000.0,2.1,95.0,0.0,9.0
12/01/2003 03:00,2.0,1.0,6.0,3.0,100.0,6.2,450.0,88.0,2.0,1009.4,948.7,0.0,23.8,21.8,0.0,0.0,0.0,89.0,20000.0,0.4,1.0,0.0,9.0
12/01/2003 06:00,8.0,1.0,6.0,3.0,100.0,2.1,150.0,88.0,2.0,1008.8,947.7,0.0,23.0,21.6,0.0,0.0,0.0,92.0,20000.0,-1.0,21.0,0.0,9.0
