--------------------
BDMEP - INMET
--------------------
Estação           : PARANAIBA - MS (OMM: 83565)
Latitude  (graus) : -19.75
Longitude (graus) : -51.18
Altitude  (metros): 331.25
Estação Operante
Inicio de operação: 07/07/1971
Periodo solicitado dos dados: 30/03/1700 a 12/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvaporacaoPiche;EvapoBHPotencial;EvapoBHReal;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoNivelMarMedia;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia;
83565;30/11/1974;0000;0;1.233333;7;208;;;283.9;3.822222;4;56.2;;961.775556;;;13.98;70.441667;;
83565;31/12/1974;0000;0;0.849462;7;83.7;;;137.6;8.408602;24;323.2;;961.878495;;;16.119355;85.330645;;
83565;31/01/1975;0000;0;0.83871;7;123.9;;;269.9;5.892473;12;224.2;;962.863441;32.2;25.707407;20.52069;79.225806;;
83565;28/02/1975;0000;0;1.071429;5;106.4;;;207.3;7.178571;13;70.8;;962.22619;32.746429;26.181538;22.011538;80.392857;;
83565;31/03/1975;0000;0;0.827957;5;126.6;;;236;5.989247;11;74;;963.998925;32.429032;25.777241;21.068966;79.024194;;
83565;30/04/1975;0000;0;0.788889;5;99;;;229.5;4.911111;5;256.8;;963.734444;29.482759;23.262857;18.907143;79.641667;;
83565;31/05/1975;0000;32;0.870968;5;129.3;;;269.9;3.010753;1;6.4;;967.143011;27.954839;20.80129;15.522581;74.306452;;
83565;30/06/1975;0000;0;0.777778;7;142.6;;;253.4;1.9;2;3.4;;968.561111;28.793333;20.316;14.283333;73.05;;
83565;31/07/1975;0000;0;1.27957;7;182.1;;;273.8;2.021505;2;20.6;;969.02043;27.417241;19.00069;12.67;68.870968;;
83565;31/08/1975;0000;0;1.290323;5;311.2;;;283.9;1.537634;0;0;;965.791398;33.467742;24.774839;17.225806;55.975806;;
83565;30/09/1975;0000;0;1.655556;7;326.9;;;230.9;2.511111;2;1.4;;964.572222;33.656667;26.426897;20.341379;61.966667;;
83565;31/10/1975;0000;9;1.376344;9;186.7;;;233.2;5.548387;13;157.6;;962.909677;;;19.62069;74.830645;;
83565;30/11/1975;0000;0;1.588889;9;118.2;;;194;7.422222;16;204.1;;961.595556;30.526667;24.878462;20.692308;81.366667;;
83565;31/12/1975;0000;0;0.83871;5;99.7;;;222;7.591398;20;276.3;;962.38172;30.825806;25.17;20.725;82.387097;;
83565;31/01/1976;0000;0;0.967742;9;97.4;;;227.9;6.688172;18;246;;962.358065;31.906452;25.422581;21;80.725806;;
83565;29/02/1976;0000;0;0.977011;5;68.3;;;153.9;7.643678;20;335.5;;962.226437;29.737931;23.922759;20.213793;86.525862;;
83565;31/03/1976;0000;0;0.923077;3;76.2;;;203.4;5.371795;9;83.6;;963.516667;30.411538;24.035385;18.765385;79.480769;;
83565;30/04/1976;0000;0;1.022222;5;90.8;;;220.2;5.233333;7;87.4;;965.363333;29.563333;23.241333;18.596667;78.9;;
83565;31/05/1976;0000;0;1;5;82;;;199.2;6.236559;7;75.2;;966.562366;27.187097;21.170323;16.748387;81.241935;;
83565;30/06/1976;0000;0;1;5;111.3;;;231.5;2.755556;2;1.8;;967.828889;27.35;19.478;13.333333;74.733333;;
83565;31/07/1976;0000;23;1.129032;5;160.4;;;255;2.72043;1;2.8;;969.270968;28.087097;19.947097;13.809677;70.169355;;
83565;31/08/1976;0000;0;1.365591;5;172.6;;;245;4.043011;8;50.4;;966.890323;30.026667;21.787097;16.196774;70.580645;;
83565;30/09/1976;0000;14;1.066667;3;113.6;;;172.6;6.322222;10;104.9;;965.491111;28.226667;21.698667;16.596667;76.533333;;
83565;31/10/1976;0000;23;1.535484;5;147.2;;;240.1;5.655914;10;167;;963.488172;30.806452;23.893548;18.109677;73.629032;;
83565;30/11/1976;0000;0;1.322222;7;116.5;;;219.7;6.766667;12;99.4;;962.065556;30.83;24.271333;19.1;76.416667;;
83565;31/12/1976;0000;5;1.129032;5;81.7;;;154.6;8.16129;20;265;;961.512903;30.112903;24.540645;20.348387;83.693548;;
83565;31/01/1977;0000;9;1.16129;7;75.4;;;139.1;8.451613;24;489.3;;961.135484;29.922581;24.429677;20.606452;86.629032;;
83565;28/02/1977;0000;0;1.25;5;110.7;;;240.9;5.511905;11;95.9;;964.669048;32.578571;25.907857;20.332143;76.446429;;
83565;31/03/1977;0000;5;1.139785;5;123.4;;;241.8;6.043011;13;54.2;;963.327957;33.367742;26.027097;20.996774;76.830645;;
83565;30/04/1977;0000;0;1.133333;5;98.5;;;198.8;5.533333;6;44.4;;964.974444;29.746667;23.486667;18.78;79.1;;
83565;31/05/1977;0000;0;0.978495;3;118.6;;;238.3;4.591398;3;27.4;;967.368817;28.367742;21.319355;15.658065;74.870968;;
83565;30/06/1977;0000;23;0.966667;5;98.3;;;186.8;4.622222;7;54.6;;968.42;28.026667;20.941333;15.773333;77.341667;;
83565;31/07/1977;0000;0;1.311828;5;215;;;270.7;2.623656;0;0;;966.935484;31.441935;23.116774;15.619355;61.516129;;
83565;31/08/1977;0000;23;1.376344;7;247.8;;;230.8;3.774194;1;3.2;;966.132258;31.864516;23.645806;16;57.612903;;
83565;30/09/1977;0000;0;1.2;5;175.2;;;178.2;5.588889;8;71;;965.917778;31.706667;24.301333;17.803333;68.141667;;
83565;31/10/1977;0000;0;1.290323;5;182.1;;;235.9;5.935484;10;129.5;;964.250538;33.183871;26.218065;20.848387;67.096774;;
83565;30/11/1977;0000;5;1.322222;5;91.7;;;173.1;7.855556;19;302.8;;962.622222;30.646667;24.874667;20.96;80.958333;;
83565;31/12/1977;0000;9;1.72043;7;94.8;;;180.9;7.451613;19;313;;962.797849;29.96129;24.654839;21.019355;79.201613;;
83565;31/01/1978;0000;0;1.322581;7;109;;;211.2;6.591398;19;375;;963.22043;31.62;25.802667;21.66129;78.266129;;
83565;28/02/1978;0000;0;1.285714;3;140.6;;;251.5;5.154762;7;127.8;;962.385714;33.375;26.463571;21.414286;72.214286;;
83565;31/03/1978;0000;5;1.188172;3;119.5;;;237.6;4.946237;13;184.2;;963.924731;31.012903;25.223871;20.690323;75.491935;;
83565;30/04/1978;0000;23;0.844444;3;130.9;;;240.6;3.733333;5;25.6;;964.996667;30.58;23.482667;18.086667;68.541667;;
83565;31/05/1978;0000;23;1.010753;5;118.8;;;219;4.688172;12;113.8;;965.894624;27.316129;20.527742;15.322581;70.991935;;
83565;30/06/1978;0000;27;0.788889;3;122.8;;;215.5;3.7;2;6;;969.064444;27.293333;19.969333;13.833333;68.8;;
83565;31/07/1978;0000;0;1.247312;5;154.7;;;252.3;4.311828;6;54.5;;967.109677;28.864516;20.940645;14.870968;65.959677;;
83565;31/08/1978;0000;9;1.182796;5;228.9;;;239.8;2.698925;0;0;;969.143011;29.264516;20.544516;13.464516;49.806452;;
