--------------------
BDMEP - INMET
--------------------
Estação           : PONTA PORA - MS (OMM: 83702)
Latitude  (graus) : -22.55
Longitude (graus) : -55.71
Altitude  (metros): 650.00
Estação Operante
Inicio de operação: 24/11/1941
Periodo solicitado dos dados: 30/03/1700 a 12/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvaporacaoPiche;EvapoBHPotencial;EvapoBHReal;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoNivelMarMedia;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia;
83702;31/08/1974;0000;0;2.655914;9;129.2;;;211.2;3.698925;;69.2;;937.332258;25.796774;18.180645;12.590323;66.354839;;
83702;30/09/1974;0000;18;2.366667;7;141.3;;;187.3;3.255556;;65.5;;937.873333;27.456667;20.008667;14.333333;59.416667;;
83702;31/10/1974;0000;14;2.83871;9;106.3;;;212.7;5.010753;;297;;935.462366;26.390323;20.363871;15.177419;66.564516;;
83702;30/11/1974;0000;0;2.982222;9;123;;;280.7;3.166667;;111.5;;933.67;28.53;21.862;15.936667;63.925;;
83702;31/12/1974;0000;5;2.451613;7;72.2;;;199.4;6.505376;17;131.1;;932.93871;28.332258;23.013548;19.087097;79.685484;;
83702;31/01/1975;0000;18;2.053763;7;83.1;;;248.2;5.043011;;153.7;;934.427957;29.458065;23.369677;18.596774;75.701613;;
83702;28/02/1975;0000;5;3.059524;8;79.4;;;198.8;5.97619;;140;;933.47381;29.507143;24.216429;20.375;79.5;;
83702;31/03/1975;0000;9;2.870968;8;60.4;;;184.2;5.129032;;176.5;;936.265591;28.119355;22.763871;18.906452;82.209677;;
83702;30/04/1975;0000;18;2.683333;8;59.3;;;192.9;4.944444;;206.8;;935.27;25.96;20.4;16.59;81.25;;
83702;31/05/1975;0000;14;3.150538;8;66.5;;;186.8;4.752688;;27;;938.517204;23.135484;17.23871;12.96129;80.572581;;
83702;30/06/1975;0000;5;2.877778;12;65.4;;;167.9;4.344444;;70.1;;939.766667;22.726667;16.532;12.4;81.633333;;
83702;31/07/1975;0000;0;2.655914;12;116.4;;;242;2.677419;;83.2;;938.725806;22.851613;15.236129;9.503226;64.959677;;
83702;31/08/1975;0000;0;3.010753;14;115.6;;;183.8;3.784946;;38;;936.22043;26.158065;19.157333;13.993333;67.233871;;
83702;30/09/1975;0000;23;2.866667;10;101.9;;;131.6;4.067416;;123.5;;935.625556;26.313793;20.450345;15.91;73.283333;;
83702;31/10/1975;0000;5;2.677419;7;95.9;;;210.1;6.215054;15;263.5;;935.06129;26.76129;20.816;16.33;75.854839;;
83702;30/11/1975;0000;27;2.988889;9;79.4;;;201.8;6.844444;15;215.3;;933.076667;27.158621;21.665714;17.206897;76.816667;;
83702;31/12/1975;0000;18;2.419355;9;67.3;;;199.3;6.967742;15;238.7;;933.821505;28.316667;22.894667;18.780645;80.491935;;
83702;31/01/1976;0000;0;2.741935;7;71.6;;;226.2;7.075269;16;154.7;;933.669892;29.406452;23.898065;19.977419;80.16129;;
83702;29/02/1976;0000;9;1.91954;7;69.7;;;218.2;6.344828;;133.5;;933.378161;28.631034;22.971724;18.775862;77.017241;;
83702;31/03/1976;0000;0;2.107527;7;74.2;;;218.7;6.139785;;84.8;;935.226882;27.683871;21.69871;17.270968;77.862903;;
83702;30/04/1976;0000;0;1.866667;12;62.2;;;188.5;5.311111;;258.1;;937.131111;25.256667;19.374;14.94;78.158333;;
83702;31/05/1976;0000;18;2.11828;12;49;;;181.4;6.473118;;242.3;;937.591398;22.803226;17.326452;13.616129;82.395161;;
83702;30/06/1976;0000;5;3.055556;9;74.6;;;178;5.233333;;23;;938.281111;21.163333;15.188;11.036667;76.441667;;
83702;31/07/1976;0000;23;3.870968;9;107.2;;;201.6;4.806452;;6.4;;939.191398;22.922581;16.401935;11.432258;68.612903;;
83702;31/08/1976;0000;32;3.763441;14;131.5;;;199.3;4.860215;;88.5;;937.676344;23.467742;16.856129;11.654839;66.330645;;
83702;30/09/1976;0000;5;2.355556;9;81.8;;;129.5;6.8;;132.8;;937.038889;21.763333;16.818;12.713333;76.475;;
83702;31/10/1976;0000;18;3.021505;12;115.7;;;263.2;4.301075;;276.9;;934.95914;;;15.612903;;;
83702;30/11/1976;0000;9;2.4;9;89.6;;;220.2;5.788889;15;523.9;;933.754444;;;17.123333;73.325;;
83702;31/12/1976;0000;9;2.774194;12;81.5;;;227.6;6.11828;;304.6;;932.436559;27.567742;22.656774;18.474194;79.233871;;
83702;31/01/1977;0000;36;2.741935;7;63.4;;;145.6;7.462366;21;357.9;;931.97957;;;19.722581;86.048387;;
83702;28/02/1977;0000;18;1.92381;7;75.9;;;212;5.678571;15;141.1;;936.30119;30.833333;23.945333;19.571429;78.767857;;
83702;31/03/1977;0000;0;1.623656;7;80.6;;;231.6;5.795699;13;266;;934.812903;29.712903;23.954839;19.76129;77.959677;;
83702;30/04/1977;0000;18;2.377778;7;76.1;;;230.9;4.688889;9;124.2;;936.678889;26.19;19.899333;15.306667;76.883333;;
83702;31/05/1977;0000;5;1.946237;9;74.5;;;213.8;4.967742;10;80.7;;938.610753;25.319355;18.763871;14.309677;77.419355;;
83702;30/06/1977;0000;9;2.577778;9;65.1;;;185;5.088889;11;71.8;;938.935556;23.596667;17.232;12.84;78.733333;;
83702;31/07/1977;0000;0;3.612903;12;153.7;;;227.2;3.860215;3;54.8;;936.335484;26.5;19.883871;15.167742;66.806452;;
83702;31/08/1977;0000;27;2.698925;9;127.2;;;170.7;5.129032;5;52;;937.536559;24.716129;18.14;13.196774;66.169355;;
83702;30/09/1977;0000;14;2.333333;5;106.1;;;193.8;4.711111;8;130.4;;937.611111;27.293333;20.857333;15.86;68.25;;
83702;31/10/1977;0000;9;2.387097;9;118;;;;5.365591;6;15.1;;936.227957;29.041935;22.556774;17.319355;69.717742;;
83702;30/11/1977;0000;36;2.666667;14;73.7;;;;7.588889;16;287.3;;933.761111;27.88;22.602;18.686667;81.525;;
83702;31/12/1977;0000;5;2.634409;12;89.1;;;223.5;6.311828;12;125.2;;933.987097;;;19.422581;77.258065;;
83702;31/01/1978;0000;18;2.172043;7;79.1;;;211.9;6.043011;10;96.7;;935.005376;;;19.632258;77.322581;;
83702;28/02/1978;0000;0;1.940476;9;103.6;;;236.5;4.809524;8;39.7;;934.563095;;;20.15;68.303571;;
83702;31/03/1978;0000;5;1.892473;5;129.2;;;272.8;4.935484;10;70.7;;935.654839;31.070968;24.490323;19.367742;66.758065;;
83702;30/04/1978;0000;23;1.588889;5;146.6;;;274.7;3.088889;3;20;;937.218889;28.196667;20.844;15.123333;54.85;;
83702;31/05/1978;0000;23;1.709677;14;121.6;;;233.9;4.301075;7;132.8;;936.816129;24.445161;17.72;12.616129;62.822581;;
83702;30/06/1978;0000;23;2.688889;12;103;;;173.8;4.844444;5;6.3;;939.09;23.65;17.106;12.483333;68.416667;;
83702;31/07/1978;0000;0;2.611828;12;124.3;;;250.5;3.623656;3;17.7;;936.62043;27.116129;19.834839;14.945161;67.362903;;
83702;31/08/1978;0000;5;2.652174;12;142.8;;;169;3.913043;5;29.3;;940.388043;24.229032;16.393548;10.645161;60.575;;
83702;30/09/1978;0000;5;2.7;7;118.2;;;173.3;4.955556;10;195.3;;937.735556;26.653333;19.917333;14.553333;67.233333;;
83702;31/10/1978;0000;5;2.505376;9;134.4;;;236.2;4.88172;10;131.8;;935.005376;28.706452;22.389032;17.122581;64.975806;;
83702;30/11/1978;0000;14;3.188889;12;93.8;;;234.8;6.433333;10;154.6;;934.23;28.05;22.49;17.67;73.433333;;
83702;31/12/1978;0000;9;2.193548;9;119.5;;;263.8;5.44086;;121.2;;933.891398;29.593548;24.063226;19.077419;69.443548;;
83702;31/01/1979;0000;5;2.377049;8;80.5;;;;6.459016;;241.9;;928.244262;28.723077;23.252;19.434615;;;
83702;28/02/1979;0000;14;;5;63.1;;;;5.363636;;44.5;;928.613636;30.542857;24.353333;19.752381;;;
83702;31/03/1979;0000;14;1.901235;7;85.3;;;202.8;5.925926;;16.4;;930.533333;29.258621;22.718519;18.265517;72.833333;;
83702;30/04/1979;0000;23;1.608696;5;60.4;;;;4.855072;;91.3;;931.892754;26.328;20.14;15.2;74.369565;;
83702;31/05/1979;0000;14;1.654545;5;37.1;;;;5.527273;;48;;932.261818;24.826316;18.554444;14.794737;;;
83702;30/06/1979;0000;36;2.322581;8;60.5;;;;4.903226;;3.2;;936.185484;24.309524;17.274286;12.352381;;;
83702;31/07/1979;0000;36;;8;;;;;3.615385;;0.8;;941.138462;;;;;;
83702;31/08/1979;0000;36;2.557377;8;103.4;;;;3.311475;;7;;936.618033;29.185;21.144;15.19;;;
83702;30/09/1979;0000;18;3;9;56.7;;;;4.461538;;42.1;;936.018421;26.5;;13.893333;;;
83702;31/10/1979;0000;5;2.723077;7;108.3;;;;4.984615;;169.3;;935.106154;29.880769;22.428182;17.534615;;;
83702;30/11/1979;0000;0;2.656716;7;81;;;;5.223881;;88.2;;933.350746;28.608333;22.619091;16.5625;;;
83702;31/12/1979;0000;36;2.116667;5;49.1;;;;7.316667;;135.2;;933.31;28.377273;23.747;18.636364;;;
83702;31/01/1980;0000;18;2.1;9;84.5;;;219.9;4.675;;87.3;;933.720588;29.025926;23.343704;18.625926;74.842593;;
83702;29/02/1980;0000;18;1.7;7;55.3;;;;6.342857;;170.1;;932.967143;29.16087;23.584348;19.273913;80.043478;;
83702;31/03/1980;0000;9;1.480519;7;66;;;;5.519481;;152.6;;936.183117;30.592308;23.992308;19.515385;77.644231;;
83702;30/04/1980;0000;0;2.428571;7;72;;;187.5;4.928571;;42.6;;935.790476;27.403571;21.562857;17.189286;77.607143;;
83702;31/05/1980;0000;23;1.863014;6;58.6;;;;4.835616;;49.7;;938.167123;25.770833;19.16;14.479167;76.760417;;
83702;30/06/1980;0000;18;;7;;;;;5;;23.2;;940.1;;;;;;
83702;31/07/1980;0000;27;;9;;;;;4.108108;;26;;937.77027;;;;;;
83702;31/08/1980;0000;5;;8;;;;;3.971429;;32.6;;938.74;;;;;;
83702;30/09/1980;0000;5;;7;;;;;4.30303;;15.2;;938.481818;;;;;;
83702;31/10/1980;0000;5;3.089286;9;72.2;;;;5.892857;;97.6;;936.922222;28.294737;21.932632;16.484211;;;
83702;30/11/1980;0000;14;2.380952;7;89.4;;;;5.936508;;57.1;;934.525397;29;22.567619;17.009524;;;
83702;31/12/1980;0000;5;2.348485;9;91;;;;5;;100.2;;932.379104;29.777273;24.198182;19.368182;;;
83702;31/01/1981;0000;0;2.373494;9;73.6;;;185.9;7.180723;18;115.2;;934.085542;29.217857;23.853077;20.326923;81.044643;;
83702;28/02/1981;0000;36;2.301587;7;60.2;;;;7.222222;;150.6;;936.003175;30.342857;24.127619;20.885714;;;
83702;31/03/1981;0000;5;1.939394;7;72.3;;;;4.636364;;82.2;;934.801538;29.159091;23.399091;18.722727;;;
83702;30/04/1981;0000;18;2.727273;9;71.9;;;;5.218182;;53.2;;936.807407;28.272222;21.492222;16.377778;;;
83702;31/05/1981;0000;18;;7;60.4;;;;2.617021;;7;;938.358696;27.225;19.90625;15.09375;;;
83702;30/06/1981;0000;;;;;;;;;;14.7;;;;;;;;
83702;31/07/1981;0000;36;;9;;;;;3.5;;0;;940.465625;;;;;;
83702;31/08/1981;0000;0;1.866667;7;97;;;;3.716667;;35.6;;938.17;27.52;20.417;15;;;
83702;30/09/1981;0000;5;;9;90.4;;;;4.434783;;0;;936.81087;29.713333;21.712;15.373333;;;
83702;31/10/1981;0000;0;2.446809;9;60;;;;6.702128;;73.6;;934.36383;28.19375;21.72625;16.93125;;;
83702;30/11/1981;0000;5;2.253968;7;79.2;;;;6.063492;;65.6;;932.94127;28.833333;23.200952;18.3;;;
83702;31/12/1981;0000;32;3.08;9;50.8;;;;6.58;;54.5;;933.629412;28.223529;23.181176;18.764706;;;
83702;31/01/1982;0000;18;2.271429;7;82.2;;;;4.444444;;63.5;;934.061905;30.185;24.332;19.395;;;
83702;28/02/1982;0000;5;2.038462;9;48.5;;;;6.942308;;134.4;;934.855769;28.570588;23.085882;19.423529;;;
83702;31/03/1982;0000;0;;7;;;;;7.076923;;59.7;;934.151282;;;;;;
83702;30/04/1982;0000;9;;9;;;;;4.461538;;6.1;;938.417949;;;;;;
83702;31/05/1982;0000;5;2.188889;7;64.4;;;;3.777778;;15.7;;938.490741;25.883333;18.604444;13.238889;;;
83702;30/06/1982;0000;;;;;;;;;;46.6;;;;;;;;
83702;31/07/1982;0000;36;;9;54.5;;;;3.727273;;25.1;;937.525;25.62;19.141333;14.946667;;;
83702;31/08/1982;0000;5;;7;;;;;2.612903;;6.8;;937.251613;;;;;;
83702;30/09/1982;0000;0;;7;;;;;4.114286;;87.8;;937.928571;;;;;;
83702;31/10/1982;0000;5;2.697674;9;;;;;6.465116;;132.2;;934.869767;;;;;;
83702;30/11/1982;0000;5;2.821429;9;64.6;;;;7;;203.1;;933.598214;28.878947;23.587368;19.531579;;;
83702;31/12/1982;0000;36;2.229167;7;50.2;;;;6.854167;;113.1;;934.2625;27.86875;22.645;18.14375;;;
83702;31/01/1983;0000;23;2.086022;7;79.3;;;203.8;7.688172;17;255.6;;932.253763;29.993548;24.54129;20.919355;79.379032;;
83702;28/02/1983;0000;23;2.425;7;60.6;;;149.1;7.5125;15;151;;934.8875;28.922222;23.475385;20.018519;83.634615;;
83702;31/03/1983;0000;0;2.645161;9;115.7;;;;6.075269;;255.3;;935.401075;27.941935;22.424516;18.329032;78.83871;;
83702;30/04/1983;0000;9;2.155556;5;65.5;;;;6.733333;17;264.9;;935.238889;27.32;21.374;17.63;84.258333;;
83702;31/05/1983;0000;36;2.314607;9;53.7;;;;7.651685;19;368.4;;935.086517;24.070968;19.204828;16.245161;87.784483;;
83702;30/06/1983;0000;23;2.566667;12;52.8;;;;7.7;17;93.5;;938.484444;18.466667;13.991333;10.486667;88.783333;;
83702;31/07/1983;0000;27;3.333333;14;98.8;;;147.3;7.526882;;63.7;;936.739785;22.829032;16.895484;12.616129;79;;
83702;31/08/1983;0000;23;2.462366;9;158.5;;;165.9;2.83871;;2.3;;939.554839;25.116129;17.51871;12.019355;65.395161;;
83702;30/09/1983;0000;23;2.829545;9;92.1;;;;6.977011;18;203.5;;937.220455;23.276667;17.360714;13.05;79.901786;;
83702;31/10/1983;0000;23;2.944444;9;113.1;;;180.3;6.544444;;266.1;;936.438889;26.090323;20.758571;15.887097;76.580357;;
83702;30/11/1983;0000;18;1.988889;7;114.2;;;;5.573034;;281.9;;935.797778;27.903333;22.066;17;70.308333;;
83702;31/12/1983;0000;5;2.021978;9;111;;;;6.131868;;122.5;;934.40989;29.309677;23.646;19.254839;73.301724;;
83702;31/01/1984;0000;5;2.505376;8;102;;;;7.11828;17;127.8;;934.973118;29.806452;24.347742;20.274194;76.201613;;
83702;29/02/1984;0000;0;1.873563;9;99.2;;;224.2;6.149425;;174.4;;934.813793;30.503448;24.317241;20.413793;75.974138;;
83702;31/03/1984;0000;0;1.817204;7;63.8;;;198.5;6.193548;;109;;934.554839;29.16129;23.522581;19.529032;77.572581;;
83702;30/04/1984;0000;5;2.322222;12;81.7;;;;5.844444;15;131.6;;937.375556;25.286667;19.968;16.033333;79.841667;;
83702;31/05/1984;0000;0;2.516854;6;83.4;;;200.5;5.337079;;100.6;;936.41573;24.970968;19.365517;15.154839;80.181034;;
83702;30/06/1984;0000;5;2.466667;9;103.2;;;180.7;5.977778;;20.7;;938.315556;23.436667;17.346;12.483333;76.75;;
83702;31/07/1984;0000;5;3.236559;12;173.8;;;258.4;2.634409;;0.2;;937.797849;25.858065;18.673548;13.303226;62.854839;;
83702;31/08/1984;0000;0;3;12;130;;;168.1;4.967742;;34.2;;938.510753;23.087097;16.574839;11.306452;67.83871;;
83702;30/09/1984;0000;5;2.777778;12;161.7;;;219.7;3.688889;;200.6;;936.941111;27.066667;19.950667;14.143333;57.316667;;
83702;31/10/1984;0000;9;2.956989;7;160.6;;;245.8;5.677419;;149;;934.893548;29.709677;23.927742;18.880645;69.693548;;
83702;30/11/1984;0000;18;2.374444;7;141.6;;;;7.444444;17;290;;934.671111;28.17;22.991333;18.956667;79.433333;;
83702;31/12/1984;0000;0;2.088889;8;99;;;;6.788889;;218.4;;933.002222;28.333333;23.074;18.486667;74.525;;
83702;31/01/2000;0000;32;2.157609;8;;;;251.3;7.586957;9;91.1;;934.629348;31.6;25.608387;20.825806;70.66129;;
83702;29/02/2000;0000;5;2.005747;8;90.6;;;223.4;7.918605;10;98.2;;936.62069;30.275862;24.311034;19.768966;75.853448;;
83702;31/03/2000;0000;5;1.731183;7;78.8;;;207.4;8.27957;12;154.4;;936.601075;29.432258;23.337419;19.374194;80.717742;;
83702;30/04/2000;0000;5;1.755556;6;99.9;;;229.9;5.488889;7;144.4;;939.008889;29.093333;21.97;16.14;68.708333;;
83702;31/05/2000;0000;5;1.956989;8;68.4;;;164.8;6.494624;10;150;;940.430108;23.548387;17.303871;12.654839;74.177419;;
83702;30/06/2000;0000;5;2.044444;8;80.6;;;153.4;7.577778;12;125.8;;939.586667;23.433333;17.764;13.706667;78.2;;
83702;31/07/2000;0000;5;1.903226;6;99.4;;;187.8;5.397849;9;94;;941.488172;20.903226;13.170968;7.580645;65.774194;;
83702;31/08/2000;0000;5;1.804348;7;144.6;;;188.7;6.602151;9;111;;940.737634;25.609677;18.768387;13.729032;69.048387;;
83702;30/09/2000;0000;5;2.122222;9;96.6;;;189.2;7.7;14;262.2;;940.244444;25.71;19.069333;14.523333;76.15;;
83702;31/10/2000;0000;5;1.240217;4;161.5;;;227;6.891304;10;149.8;;939.466304;30.28;23.832;19.077419;65.241667;;
83702;30/11/2000;0000;5;1.311111;6;107.7;;;226.4;6.944444;16;186;;937.11;29.43;22.658;17.513333;72.016667;;
83702;31/12/2000;0000;23;1.591398;6;128.2;;;258.6;7.032609;12;188.4;;936.84086;29.980645;24.143871;18.867742;69.370968;;
83702;31/01/2001;0000;5;1.376344;5;107.3;;;233;7.946237;11;231.3;;935.924731;30.735484;24.694839;19.516129;75.95;;
83702;28/02/2001;0000;5;1.017857;3;69.4;;;133.1;8.77381;22;341.4;;941.030952;29.45;23.91;20.128571;83.107143;;
83702;31/03/2001;0000;5;1.333333;5;97;;;226;7.612903;16;182.7;;937.888172;30.283871;24.050323;19.912903;79.096774;;
83702;30/04/2001;0000;5;2.366667;7;96.7;;;196.6;6.288889;7;149.6;;939.618889;29.84;23.122;18.126667;74.4;;
83702;31/05/2001;0000;5;2.963441;6;70.4;;;148.3;6.924731;9;82.4;;939.807527;23.380645;17.287742;12.912903;78.887097;;
83702;30/06/2001;0000;5;3.088889;7;73.4;;;177;5.4;7;84;;942.767778;22.066667;15.449333;10.846667;77.633333;;
83702;31/07/2001;0000;5;3.882796;9;128.6;;;199.1;5.784946;5;35.9;;940.526882;25.096774;17.933548;12.76129;69.516129;;
83702;31/08/2001;0000;5;3.537634;9;225.5;;;245;4.774194;2;40.3;;941.462366;28.783871;20.830968;14.790323;56.048387;;
83702;30/09/2001;0000;5;4.17;9;169;;;210.8;6.911111;7;207;;938.544444;28.06;20.723333;15.346667;65.65;;
83702;31/10/2001;0000;5;2.967742;8;171.9;;;214.5;6.903226;10;82.4;;937.689247;29.1;22.771613;17.383871;63.830645;;
83702;30/11/2001;0000;5;2.944444;8;107.2;;;165.3;7.444444;18;250;1011.28046;935.791111;29.02;23.341333;19.033333;75.983333;;
83702;31/12/2001;0000;23;3.032609;7;125.4;;;225.5;6.51087;13;237.2;;935.625;28.703226;23.147333;18.583871;71.7;;
83702;31/01/2002;0000;5;3.172043;9;149.7;;;251.4;6.698925;9;101.2;;936.030108;30.470968;24.635484;19.68;70.33871;;
83702;28/02/2002;0000;5;2.72619;7;105.6;;;171.6;7.22619;14;242.7;;936.754762;28.928571;23.117857;18.714286;77.151786;;
83702;31/03/2002;0000;32;2.508696;6;161.2;;;238;6.434783;7;60.4;;936.292391;31.541935;25.442581;21.054839;71.108333;;
83702;30/04/2002;0000;5;2.800963;7;196.1;;;251.6;5.380556;6;43.2;;938.197778;31.933333;24.875333;19.4;63.866667;;
83702;31/05/2002;0000;5;3.471528;7.7166;;;;170.2;7.0625;0;0;;939.196703;26.31;20.28;16.425806;82.413793;;
83702;30/06/2002;0000;5;3.289852;8;139.2;;;190.4;5.413889;1;1.1;;941.82809;25.193333;18.586667;13.714286;73.808333;;
83702;31/07/2002;0000;5;3.107527;8;120.7;;;172.5;5.817204;6;33.1;;941.664516;23.709677;16.594839;11.535484;70.854839;;
83702;31/08/2002;0000;5;3.215364;9;225.6;;;224.2;5.236559;8;22.3;;940.039785;27.993103;20.574483;14.996774;58.556452;;
83702;30/09/2002;0000;5;3.942029;9;228.3;;;218.7;5.985507;3;17.1;1016.18209;939.711594;29.44;21.125517;14.907407;58.025;;
83702;31/10/2002;0000;5;3.961824;9.77436;;;;172.9;6.885246;8;115.3;1011.92623;936.883607;31.763333;24.680667;19.854839;71.2;;
83702;30/11/2002;0000;5;3.558811;9;176;;;222.3;6.700581;13;193.2;;936.759302;30.88;23.987333;18.46;68.575;;
83702;31/12/2002;0000;5;2.902174;8;157.4;;;216.2;6.804348;10;130.4;;936.186957;31.780645;25.387097;20.390323;71.709677;;
83702;31/01/2003;0000;32;2.597826;7;102.9;131.886932;131.886932;203.6;7.065217;17;397.8;;935.796739;30.451613;24.735484;20.532258;78.870968;;
83702;28/02/2003;0000;5;2.607143;5;95.8;101.303411;101.303411;144.4;7.452381;21;239;;937.632143;29.735714;23.444286;19.392857;83.008929;;
83702;31/03/2003;0000;5;2.561644;6;105.4;109.020542;109.020542;;7.890411;9;153.6;;937.953425;;;;;;
83702;30/04/2003;0000;5;2.850575;9;115.8;79.914632;79.914632;201.5;5.321839;7;141.4;;939.828736;28.35;21.232857;16.210714;71.857143;;
83702;31/05/2003;0000;5;3.02399;9;126;51.914104;51.914104;244.3;4.266129;4;82.6;1018.43956;941.183871;25.674194;17.863226;12.7;68.677419;;
83702;30/06/2003;0000;5;2.404708;7.20216;;58.616354;58.616354;214.5;4.171512;5;80.8;;940.794186;26.36;19.203333;14.473333;72.966667;;
83702;31/07/2003;0000;5;3.075577;9.77436;;55.639316;55.639316;194.1;6.102151;4;15.6;;942.109677;25.809677;18.31871;13.293548;67.637097;;
83702;31/08/2003;0000;5;3.853623;8.23104;;43.689557;43.689557;;4.772727;3;11.8;;942.627778;;;9.838095;;;
83702;30/09/2003;0000;5;3.224436;7.20216;;;;;6.136364;5;88;;939.010714;;;14.156522;;;
83702;31/10/2003;0000;5;3.588533;7.20216;;;;;5.648148;7;90;;937.415854;29.534615;22.663478;17.253571;67.596154;;
83702;30/11/2003;0000;5;3.125223;7.20216;;;;;5.9375;9;196.6;;934.479747;30.007692;23.545217;17.411111;65.336538;;
83702;31/12/2003;0000;5;3.248486;8.23104;;;;186.3;7.682584;12;189.2;;935.476404;30.593333;24.416;19.848387;75.75;;
83702;31/01/2004;0000;5;2.454173;5.1444;155.6;;;286.2;5.201613;8;234.2;;934.341935;31.877419;25.152903;19.925806;69.725806;;
83702;29/02/2004;0000;5;2.874928;7.20216;166.5;;;180.8;6.653846;10;55.4;;936.544872;31.76;24.437;18.68;64.630952;;
83702;31/03/2004;0000;5;2.773503;7.20216;192.4;;;255.3;5.002717;6;76.4;;936.626087;32.016129;24.74;18.786667;61.783333;;
83702;30/04/2004;0000;5;2.787804;7.20216;108.6;;;195.5;6.433333;12;185.4;;937.3;28.846667;22.755333;18.413333;80.166667;;
83702;31/05/2004;0000;5;2.566668;7.20216;47.1;;;118.7;7.935484;16;362;;940.809677;20.729032;15.729677;12.332258;87.572581;;
83702;30/06/2004;0000;5;3.36891;7.20216;81.5;;;167;5.180556;8;198.8;;941.486667;23.27;16.656667;12.326667;80.533333;;
83702;31/07/2004;0000;5;3.770076;7.20216;110.8;;;168.1;5.650538;9;76.4;1017.02967;940.478495;22.448387;16.017419;11.403226;79.951613;;
83702;31/08/2004;0000;5;2.807053;6.17328;188.7;;;255.3;5.108696;0;0;;941.426087;27.329032;18.510323;11.76129;61.225806;;
83702;30/09/2004;0000;5;3.255874;7.20216;239.2;;;190.9;6.91573;3;44.8;;938.402222;30.223333;22.237333;16.34;55.666667;;
83702;31/10/2004;0000;5;3.405921;8.23104;138.4;;;205.9;6.787634;11;197.3;;936.563441;28.935484;22.197419;16.719355;67.314516;;
83702;30/11/2004;0000;5;2.57842;7;;;;195.6;6.530556;9;192.8;;935.782222;28.936667;22.634;17.153333;71.958333;;
83702;31/12/2004;0000;5;2.38593;5.1444;142.4;;;205;6.731183;10;73.1;;935.376344;31.064516;24.412258;18.970968;68.790323;;
83702;31/01/2005;0000;5;2.246979;5.1444;;;;127.2;8.69186;20;268;;933.964368;29.881481;24.143077;20.586667;86.101852;;
83702;28/02/2005;0000;5;2.070307;6.17328;;;;;5.945122;8;39;;936.37561;31.611538;25.123077;20.014286;66.355769;;
83702;31/03/2005;0000;0;2.131063;6;180.2;;;222.4;5.388587;6;15.8;;936.761957;31.564516;24.881935;19.596774;65.580645;;
83702;30/04/2005;0000;5;2.505618;7;131.9;;;176;7.011236;12;161;;938.567416;29.586207;22.933793;17.92069;72;;
83702;31/05/2005;0000;5;3.247312;8;143.9;;;198.8;5.193548;5;71;;938.329032;27.083871;20.062581;15.151613;72.435484;;
83702;30/06/2005;0000;5;2.555556;7;91.6;;;168;6.088889;8;109.2;1016.5;939.735556;25.783333;19.418;15.06;79.416667;;
83702;31/07/2005;0000;5;2.935484;7;135.3;;;221.8;4.301075;6;22.2;;942.412903;23.229032;15.358065;9.841935;71.66129;;
83702;31/08/2005;0000;5;3.311828;12;212.3;;;234.7;4.44086;2;14.2;;939.453763;28.851613;19.787742;13.293548;53.903226;;
83702;30/09/2005;0000;5;3.933333;12;142.8;;;134.4;7.555556;10;125.7;;939.775556;23.156667;16.495333;11.463333;71.375;;
83702;31/10/2005;0000;5;3.096774;7;100.5;;;152;8;18;194.7;1012.7;936.931183;28.280645;22.100645;17.645161;79.475806;;
83702;30/11/2005;0000;5;2.9;7;129;;;202.8;6.844444;15;159.6;1010.72809;935.417778;29.703333;23.156667;17.943333;74.45;;
83702;31/12/2005;0000;5;2.795699;9;130.7;;;241.8;6.634409;12;207.4;;934.658065;30.987097;;;73.669355;;
83702;31/01/2006;0000;5;2.44086;9;126.4;;;225.6;7.505376;18;207.4;;935.78172;31.419355;;;75.419355;;
83702;28/02/2006;0000;5;2.380952;7;105;;;206.5;6.654762;13;194.4;;935.175;30.596429;;;77.455357;;
83702;31/03/2006;0000;5;2.505376;7;110.3;;;210.8;7.462366;13;206.2;;935.696774;30.496774;;;78.185484;;
83702;30/04/2006;0000;5;2.611111;6;104;;;210.4;6.144444;8;176;;937.825556;27.9;;;78.891667;;
83702;31/05/2006;0000;5;2.311828;5;115.6;55.112148;55.112148;229.5;4.397849;3;29;;941.687097;23.603226;;;71.645161;;
83702;30/06/2006;0000;5;2.844444;7;115.5;42.893062;42.893062;197.5;5.488889;6;73.6;;940.876667;25.053333;;;72.233333;;
83702;31/07/2006;0000;5;2.913978;8;172.2;43.917063;43.917063;219.8;4.569892;4;63.8;;940.358065;26.319355;;;65.298387;;
83702;31/08/2006;0000;5;3.010753;9;213.4;57.281454;57.281454;232.4;5.053763;3;50.4;;939.187097;27.206452;;;55.475806;;
