01-01-2015 00:00,0.0,20.0,2.57,0.0,0.0,0.0,1011.86,26.0,21.0,10000.0,0.0
01-01-2015 01:00,0.0,20.0,2.57,0.0,0.0,0.0,1012.88,25.0,20.0,10000.0,0.0
01-01-2015 02:00,0.0,20.0,2.57,0.0,0.0,0.0,1012.88,25.0,21.0,10000.0,0.0
01-01-2015 03:00,0.0,20.0,3.6,0.0,0.0,0.0,1012.88,25.0,20.0,10000.0,0.0
01-01-2015 04:00,0.0,10.0,4.12,0.0,0.0,0.0,1012.88,25.0,20.0,10000.0,0.0
01-01-2015 05:00,0.0,10.0,2.57,0.0,0.0,0.0,1011.86,24.0,21.0,10000.0,0.0
01-01-2015 06:00,0.0,360.0,3.09,0.0,0.0,0.0,1011.86,24.0,20.0,10000.0,0.0
01-01-2015 07:00,0.0,20.0,3.09,0.0,0.0,0.0,1011.86,23.0,21.0,10000.0,0.0
01-01-2015 08:00,0.0,350.0,4.12,0.0,0.0,0.0,1011.86,23.0,20.0,10000.0,0.0
01-01-2015 09:00,0.0,360.0,5.66,0.0,0.0,0.0,1011.86,23.0,20.0,10000.0,0.0
01-01-2015 10:00,0.0,350.0,6.18,0.0,0.0,0.0,1012.88,24.0,20.0,10000.0,0.0
01-01-2015 11:00,0.0,350.0,7.21,0.0,0.0,0.0,1012.88,25.0,20.0,10000.0,0.0
01-01-2015 12:00,0.0,340.0,8.75,0.0,0.0,0.0,1012.88,26.0,21.0,10000.0,0.0
01-01-2015 13:00,0.0,340.0,7.72,0.0,0.0,0.0,1013.89,28.0,21.0,10000.0,0.0
01-01-2015 14:00,0.0,340.0,7.72,10000.0,2.0,2.0,1013.89,29.0,21.0,10000.0,0.0
01-01-2015 15:00,2.0,330.0,8.24,10000.0,3.0,3.0,1013.89,30.0,22.0,10000.0,0.0
01-01-2015 16:00,2.0,330.0,8.24,10000.0,3.0,3.0,1012.88,31.0,22.0,10000.0,0.0
01-01-2015 17:00,2.0,340.0,7.72,10000.0,3.0,3.0,1012.88,31.0,22.0,10000.0,0.0
01-01-2015 18:00,2.0,340.0,5.15,126.0,3.0,3.0,1011.86,27.0,22.0,10000.0,0.0
01-01-2015 19:00,2.0,330.0,7.72,302.0,3.0,3.0,1010.85,31.0,20.0,10000.0,0.0
